Station Number,Station Name(Kanji),Station Name(Kana),Station Name,Station Name of Snow(Kanji),Station Name of Snow(Kana),Station Name of Snow,Latitude_Precipitation(degree),Longitude_Precipitation(degree),Altitude_Precipitation(m),Height of Anemometer(m),Latitude_Snow(degree),Longitude_Snow(degree),Altitude_Snow(m),Precipitation,Wind Speed,Temperature,Sunshine Duration,Depth of Snow Cover,Humidity,Start Date,End Date,Old Station Number,Disconnection of Precipitation,Disconnection of Wind Speed,Disconnection of Temperature,Disconnection of Sunshine Duration,Disconnection of Depth of Snow Cover,Disconnection of Humidity
54836,津南,ツナン,TSUNAN,津南,ツナン,TSUNAN,36.997,138.683,452,10.0,36.997,138.683,452,1,1,1,2,1,0,2021-03-02,9999-99-99,54836,0,0,0,6,0,0
54841,湯沢,ユザワ,YUZAWA,湯沢,ユザワ,YUZAWA,36.942,138.810,340,10.0,36.942,138.810,340,1,1,1,2,1,0,2021-03-02,9999-99-99,54841,0,0,0,6,0,0
54876,平岩,ヒライワ,HIRAIWA,,,,36.880,137.867,281,,,,,1,0,0,0,0,0,2022-11-21,9999-99-99,54876,0,0,0,0,0,0
54892,樽本,タルモト,TARUMOTO,,,,36.890,138.275,633,,,,,1,0,0,0,0,0,2020-01-28,9999-99-99,54892,0,0,0,0,0,0
55022,朝日,アサヒ,ASAHI,朝日,アサヒ,ASAHI,36.937,137.563,43,10.1,36.937,137.563,43,1,1,1,2,1,1,2021-03-15,9999-99-99,55022,0,0,0,0,0,0
55041,氷見,ヒミ,HIMI,氷見,ヒミ,HIMI,36.863,136.960,7,10.2,36.863,136.960,7,1,1,1,2,1,0,2021-03-02,9999-99-99,55041,0,0,0,6,0,0
55056,魚津,ウオヅ,UOZU,魚津,ウオヅ,UOZU,36.822,137.428,48,10.2,36.822,137.428,48,1,1,1,2,1,1,2021-03-11,9999-99-99,55056,0,0,0,0,0,0
55063,宇奈月,ウナヅキ,UNAZUKI,,,,36.847,137.557,160,,,,,1,0,0,0,0,0,1984-06-21,9999-99-99,55063,1,1,1,1,1,1
55091,伏木,フシキ,FUSHIKI,伏木,フシキ,FUSHIKI,36.792,137.055,12,15.3,36.792,137.055,12,1,1,1,1,1,1,2021-03-02,9999-99-99,55091,0,0,0,0,0,0
55102,富山,トヤマ,TOYAMA,富山,トヤマ,TOYAMA,36.708,137.202,9,20.0,36.708,137.202,9,1,1,1,1,1,1,2021-03-02,9999-99-99,55102,0,0,0,0,0,0
55141,砺波,トナミ,TONAMI,砺波,トナミ,TONAMI,36.610,136.955,69,6.5,36.610,136.955,69,1,1,1,2,1,1,2021-03-10,9999-99-99,55141,0,0,0,0,0,0
55151,秋ヶ島,アキガシマ,AKIGASHIMA,秋ヶ島,アキガシマ,AKIGASHIMA,36.648,137.187,24,10.0,36.648,137.187,24,1,1,1,0,1,0,2017-11-09,9999-99-99,55151,0,0,0,0,0,0
55156,大山,オオヤマ,OYAMA,,,,36.608,137.283,128,,,,,1,0,0,0,0,0,1984-06-28,9999-99-99,55156,1,1,1,1,1,1
55166,上市,カミイチ,KAMIICHI,,,,36.670,137.423,296,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,55166,0,0,0,6,0,0
55191,南砺高宮,ナントタカミヤ,NANTOTAKAMIYA,,,,36.545,136.872,91,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,55191,0,0,0,6,0,0
55206,八尾,ヤツオ,YATSUO,,,,36.570,137.158,124,10.0,,,,1,1,1,2,0,1,2021-11-11,9999-99-99,55206,0,0,0,0,0,0
55217,立山芦峅,タテヤマアシクラ,TATEYAMAASHIKURA,,,,36.577,137.385,379,,,,,1,0,0,0,0,0,2010-03-29,9999-99-99,55217,1,1,1,1,1,1
55252,五箇山,ゴカヤマ,GOKAYAMA,,,,36.430,136.942,357,,,,,1,0,0,0,0,0,2004-10-19,9999-99-99,55252,1,1,1,1,1,1
55267,猪谷,イノタニ,INOTANI,猪谷,イノタニ,INOTANI,36.473,137.237,215,,36.473,137.237,215,1,0,0,0,1,0,1996-10-28,9999-99-99,55267,0,0,0,0,0,0
56036,珠洲,スズ,SUZU,珠洲,スズ,SUZU,37.447,137.287,4,7.5,37.447,137.287,4,1,1,1,2,1,1,2021-10-25,9999-99-99,56036,0,0,0,0,0,0
56052,輪島,ワジマ,WAJIMA,輪島,ワジマ,WAJIMA,37.390,136.895,5,28.1,37.390,136.895,5,1,1,1,1,1,1,2021-03-02,9999-99-99,56052,0,0,0,0,0,0
56081,門前,モンゼン,MONZEN,,,,37.262,136.728,11,,,,,1,0,0,0,0,0,2014-03-24,9999-99-99,56081,0,0,0,0,0,0
56093,三井,ミイ,MII,,,,37.293,136.962,219,10.0,,,,1,1,1,0,0,0,2019-12-05,9999-99-99,56093,0,0,0,0,0,0
56116,志賀,シカ,SHIKA,,,,37.143,136.725,6,8.5,,,,1,1,1,2,0,1,2021-03-08,9999-99-99,56116,0,0,0,0,0,0
56146,七尾,ナナオ,NANAO,七尾,ナナオ,NANAO,37.030,136.992,58,10.0,37.030,136.992,58,1,1,1,2,1,1,2021-03-09,9999-99-99,56146,0,0,0,0,0,0
56176,羽咋,ハクイ,HAKUI,,,,36.893,136.777,15,19.5,,,,1,1,1,2,0,1,2021-11-18,9999-99-99,56176,0,0,0,0,0,0
56186,かほく,カホク,KAHOKU,,,,36.712,136.692,42,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,56186,0,0,0,6,0,0
56192,宝達志水,ホウダツシミズ,HOUDATSUSHIMIZU,,,,36.788,136.768,90,,,,,1,0,0,0,0,0,2005-03-01,9999-99-99,56192,0,0,0,0,0,0
56227,金沢,カナザワ,KANAZAWA,金沢,カナザワ,KANAZAWA,36.588,136.633,6,48.4,36.588,136.633,6,1,1,1,1,1,1,2021-03-02,9999-99-99,56227,0,0,0,0,0,0
56232,医王山,イオウゼン,IOZEN,,,,36.520,136.745,420,,,,,1,0,0,0,0,0,2003-07-29,9999-99-99,56232,1,1,1,1,1,1
56276,小松,コマツ,KOMATSU,,,,36.382,136.435,3,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,56276,0,0,0,6,0,0
56286,白山河内,ハクサンカワチ,HAKUSAN-KAWACHI,白山河内,ハクサンカワチ,HAKUSAN-KAWACHI,36.397,136.620,136,10.0,36.397,136.620,136,1,1,1,2,1,0,2021-03-02,9999-99-99,56286,0,0,0,6,0,0
56301,加賀中津原,カガナカツハラ,KAGA-NAKATSUHARA,加賀中津原,カガナカツハラ,KAGA-NAKATSUHARA,36.262,136.397,65,10.0,36.262,136.397,65,1,1,1,2,1,0,2022-11-22,9999-99-99,56301,0,0,0,0,0,0
56346,白山白峰,ハクサンシラミネ,HAKUSANSHIRAMINE,,,,36.180,136.625,470,,,,,1,0,0,0,0,0,2005-02-01,9999-99-99,56346,0,0,0,0,0,0
56401,舳倉島,ヘグラジマ,HEGURAJIMA,,,,37.850,136.918,8,,,,,1,0,0,0,0,0,2014-08-19,9999-99-99,56401,1,1,1,1,1,1
57001,三国,ミクニ,MIKUNI,,,,36.243,136.173,34,9.9,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,57001,0,0,0,6,0,0
57026,春江,ハルエ,HARUE,,,,36.142,136.223,5,10.0,,,,1,1,1,0,0,0,2022-11-29,9999-99-99,57026,0,0,0,0,0,0
57051,越廼,コシノ,KOSHINO,,,,36.012,135.990,30,9.9,,,,1,1,1,2,0,1,2021-11-16,9999-99-99,57051,0,0,0,0,0,0
57066,福井,フクイ,FUKUI,福井,フクイ,FUKUI,36.055,136.222,9,26.1,36.055,136.222,9,1,1,1,1,1,1,2021-03-02,9999-99-99,57066,0,0,0,0,0,0
57071,美山,ミヤマ,MIYAMA,,,,35.998,136.358,70,,,,,1,0,0,0,0,0,2001-10-09,9999-99-99,57071,0,0,0,0,0,0
57082,勝山,カツヤマ,KATSUYAMA,,,,36.038,136.522,196,9.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,57082,0,0,0,6,0,0
57106,武生,タケフ,TAKEFU,武生,タケフ,TAKEFU,35.905,136.173,32,,35.905,136.173,32,1,0,0,0,1,0,2005-10-27,9999-99-99,57106,0,0,0,0,0,0
57121,大野,オオノ,ONO,大野,オオノ,ONO,35.972,136.497,182,6.4,35.972,136.497,182,1,1,1,2,1,0,2021-03-02,9999-99-99,57121,0,0,0,6,0,0
57176,九頭竜,クズリュウ,KUZURYU,九頭竜,クズリュウ,KUZURYU,35.908,136.668,436,,35.908,136.668,436,1,0,0,0,1,0,2015-05-19,9999-99-99,57176,0,0,0,0,0,0
57206,今庄,イマジョウ,IMAJO,今庄,イマジョウ,IMAJO,35.767,136.200,128,10.0,35.767,136.200,128,1,1,1,2,1,0,2021-03-02,9999-99-99,57206,0,0,0,6,0,0
57248,敦賀,ツルガ,TSURUGA,敦賀,ツルガ,TSURUGA,35.653,136.062,2,28.0,35.653,136.062,2,1,1,1,1,1,1,2021-03-02,9999-99-99,57248,0,0,0,0,0,0
57286,美浜,ミハマ,MIHAMA,,,,35.600,135.917,10,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,57286,0,0,0,6,0,0
57311,大飯,オオイ,OI,,,,35.480,135.617,3,,,,,1,0,0,0,0,0,1995-11-10,9999-99-99,57311,1,1,1,1,1,1
57317,小浜,オバマ,OBAMA,小浜,オバマ,OBAMA,35.483,135.782,10,24.9,35.483,135.782,10,1,1,1,2,1,1,2021-03-09,9999-99-99,57317,0,0,0,0,0,0
60026,柳ケ瀬,ヤナガセ,YANAGASE,柳ケ瀬,ヤナガセ,YANAGASE,35.582,136.188,220,,35.582,136.188,220,1,0,0,0,1,0,1981-10-31,9999-99-99,60026,0,0,0,0,0,0
60051,今津,イマヅ,IMAZU,今津,イマヅ,IMAZU,35.412,136.028,88,9.9,35.412,136.028,88,1,1,1,2,1,1,2022-10-27,9999-99-99,60051,0,0,0,0,0,0
60061,長浜,ナガハマ,NAGAHAMA,,,,35.423,136.242,95,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,60061,0,0,0,6,0,0
60081,朽木平良,クツキヘラ,KUTSUKIHERA,,,,35.308,135.830,380,,,,,1,0,0,0,0,0,2005-12-06,9999-99-99,60081,1,1,1,1,1,1
60102,米原,マイバラ,MAIBARA,米原,マイバラ,MAIBARA,35.383,136.343,147,6.4,35.383,136.343,147,1,1,1,2,1,1,2022-10-19,9999-99-99,60102,0,0,0,0,0,0
60116,南小松,ミナミコマツ,MINAMIKOMATSU,,,,35.235,135.957,90,9.9,,,,1,1,1,2,0,1,2021-11-30,9999-99-99,60116,0,0,0,0,0,0
60131,彦根,ヒコネ,HIKONE,彦根,ヒコネ,HIKONE,35.275,136.243,87,19.7,35.275,136.243,87,1,1,1,1,1,1,2021-03-02,9999-99-99,60131,0,0,0,0,0,0
60161,近江八幡,オウミハチマン,OMI-HACHIMAN,,,,35.127,136.092,90,,,,,1,0,0,0,0,0,2015-09-10,9999-99-99,60161,0,0,0,0,0,0
60196,東近江,ヒガシオウミ,HIGASHIOMI,,,,35.062,136.190,128,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,60196,0,0,0,6,0,0
60216,大津,オオツ,OTSU,大津,オオツ,OTSU,34.992,135.912,86,9.9,34.992,135.912,86,1,1,1,2,1,1,2022-11-16,9999-99-99,60216,0,0,0,0,0,0
60226,信楽,シガラキ,SHIGARAKI,,,,34.913,136.080,265,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,60226,0,0,0,6,0,0
60236,土山,ツチヤマ,TSUCHIYAMA,,,,34.938,136.278,248,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,60236,0,0,0,6,0,0
61001,間人,タイザ,TAIZA,,,,35.737,135.087,42,11.2,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,61001,0,0,0,6,0,0
61031,峰山,ミネヤマ,MINEYAMA,峰山,ミネヤマ,MINEYAMA,35.618,135.072,23,,35.618,135.072,23,1,0,0,0,1,0,2004-03-01,9999-99-99,61031,0,0,0,0,0,0
61076,宮津,ミヤヅ,MIYAZU,,,,35.550,135.235,2,10.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,61076,0,0,0,6,0,0
61096,坂浦,サカウラ,SAKAURA,,,,35.418,135.087,223,,,,,1,0,0,0,0,0,2013-05-29,9999-99-99,61096,1,1,1,1,1,1
61111,舞鶴,マイヅル,MAIZURU,舞鶴,マイヅル,MAIZURU,35.450,135.317,2,41.6,35.450,135.317,2,1,1,1,1,1,1,2021-03-02,9999-99-99,61111,0,0,0,0,0,0
61151,睦寄,ムツヨリ,MUTSUYORI,,,,35.382,135.453,175,,,,,1,0,0,0,0,0,2012-11-30,9999-99-99,61151,0,0,0,0,0,0
61187,福知山,フクチヤマ,FUKUCHIYAMA,,,,35.312,135.113,17,9.5,,,,1,1,1,2,0,1,2021-11-25,9999-99-99,61187,0,0,0,0,0,0
61192,三和,ミワ,MIWA,,,,35.217,135.232,105,,,,,1,0,0,0,0,0,1995-07-27,9999-99-99,61192,0,0,0,0,0,0
61196,綾部山家,アヤベヤマガ,AYABEYAMAGA,,,,35.297,135.315,87,,,,,1,0,0,0,0,0,2021-03-04,9999-99-99,61196,1,1,1,1,1,1
61201,本庄,ホンジョウ,HONJO,,,,35.260,135.395,95,,,,,1,0,0,0,0,0,2010-03-05,9999-99-99,61201,0,0,0,0,0,0
61206,美山,ミヤマ,MIYAMA,美山,ミヤマ,MIYAMA,35.275,135.550,200,10.0,35.275,135.550,200,1,1,1,2,1,1,2022-10-18,9999-99-99,61206,0,0,0,0,0,0
61241,須知,シュウチ,SHUCHI,,,,35.177,135.420,150,,,,,1,0,0,0,0,0,1997-11-21,9999-99-99,61241,0,0,0,0,0,0
61242,園部,ソノベ,SONOBE,,,,35.108,135.455,134,9.3,,,,1,1,1,2,0,1,2022-11-02,9999-99-99,61242,0,0,0,0,0,0
61251,京北,ケイホク,KEIHOKU,,,,35.182,135.662,260,,,,,1,0,0,0,0,0,2012-09-24,9999-99-99,61251,0,0,0,0,0,0
61286,京都,キョウト,KYOTO,京都,キョウト,KYOTO,35.013,135.732,41,17.8,35.013,135.732,41,1,1,1,1,1,1,2021-03-02,9999-99-99,61286,0,0,0,0,0,0
61306,長岡京,ナガオカキョウ,NAGAOKAKYO,,,,34.930,135.678,71,,,,,1,0,0,0,0,0,2011-10-31,9999-99-99,61306,0,0,0,0,0,0
61326,京田辺,キョウタナベ,KYOTANABE,,,,34.830,135.760,20,9.9,,,,1,1,1,2,0,1,2021-11-16,9999-99-99,61326,0,0,0,0,0,0
62016,能勢,ノセ,NOSE,,,,34.948,135.455,235,9.9,,,,1,1,1,2,0,1,2021-11-29,9999-99-99,62016,0,0,0,0,0,0
62037,茨木,イバラキ,IBARAKI,,,,34.860,135.560,78,,,,,1,0,0,0,0,0,2009-12-18,9999-99-99,62037,1,1,1,1,1,1
62046,枚方,ヒラカタ,HIRAKATA,,,,34.808,135.672,26,9.9,,,,1,1,1,2,0,1,2021-11-18,9999-99-99,62046,0,0,0,0,0,0
62051,豊中,トヨナカ,TOYONAKA,,,,34.783,135.438,12,10.0,,,,1,1,1,0,0,0,2009-01-29,9999-99-99,62051,0,4,4,0,0,0
62078,大阪,オオサカ,OSAKA,大阪,オオサカ,OSAKA,34.682,135.518,23,24.0,34.682,135.518,23,1,1,1,1,1,1,2021-03-02,9999-99-99,62078,0,0,0,0,0,0
62081,生駒山,イコマヤマ,IKOMAYAMA,,,,34.675,135.677,626,9.3,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,62081,0,0,0,6,0,0
62091,堺,サカイ,SAKAI,,,,34.555,135.485,20,10.0,,,,1,1,1,2,0,1,2021-11-08,9999-99-99,62091,0,0,0,0,0,0
62096,八尾,ヤオ,YAO,,,,34.597,135.600,10,10.0,,,,1,1,1,0,0,0,2018-02-01,9999-99-99,62096,0,0,0,0,0,0
62101,関空島,カンクウジマ,KANKUJIMA,,,,34.433,135.232,5,10.0,,,,1,1,1,0,0,0,2017-03-08,9999-99-99,62101,0,0,0,0,0,0
62111,河内長野,カワチナガノ,KAWACHINAGANO,,,,34.423,135.543,160,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,62111,1,1,1,1,1,1
62131,熊取,クマトリ,KUMATORI,,,,34.385,135.350,68,10.0,,,,1,1,1,2,0,1,2022-11-28,9999-99-99,62131,0,0,0,0,0,0
63016,香住,カスミ,KASUMI,香住,カスミ,KASUMI,35.625,134.627,5,9.2,35.625,134.627,5,1,1,1,2,1,1,2021-03-11,9999-99-99,63016,0,0,0,0,0,0
63032,温泉,オンセン,ONSEN,,,,35.528,134.480,233,,,,,1,0,0,0,0,0,2009-02-05,9999-99-99,63032,0,0,0,0,0,0
63051,豊岡,トヨオカ,TOYO-OKA,豊岡,トヨオカ,TOYO-OKA,35.535,134.822,3,16.0,35.535,134.822,3,1,1,1,1,1,1,2021-03-02,9999-99-99,63051,0,0,0,0,0,0
63071,兎和野高原,ウワノコウゲン,UWANOKOGEN,兎和野高原,ウワノコウゲン,UWANOKOGEN,35.432,134.583,540,6.4,35.432,134.583,540,1,1,1,2,1,1,2021-10-28,9999-99-99,63071,0,0,0,0,0,0
63111,大屋,オオヤ,OYA,,,,35.332,134.665,150,,,,,1,0,0,0,0,0,1975-05-02,9999-99-99,63111,1,1,1,1,1,1
63116,八鹿,ヨウカ,YOKA,,,,35.398,134.740,183,,,,,1,0,0,0,0,0,2005-07-04,9999-99-99,63116,1,1,1,1,1,1
63121,和田山,ワダヤマ,WADAYAMA,和田山,ワダヤマ,WADAYAMA,35.323,134.848,80,10.0,35.323,134.848,80,1,1,1,2,1,1,2022-10-26,9999-99-99,63121,0,0,0,0,0,0
63201,生野,イクノ,IKUNO,,,,35.167,134.792,320,10.8,,,,1,1,1,2,0,1,2023-01-10,9999-99-99,63201,0,0,0,0,0,0
63216,柏原,カイバラ,KAIBARA,,,,35.137,135.065,98,10.1,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63216,0,0,0,6,0,0
63241,佐用,サヨウ,SAYO,,,,35.017,134.368,120,,,,,1,0,0,0,0,0,1976-12-21,9999-99-99,63241,1,1,1,1,1,1
63251,一宮,イチノミヤ,ICHINOMIYA,,,,35.097,134.585,195,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63251,0,0,0,6,0,0
63321,福崎,フクサキ,FUKUSAKI,,,,34.950,134.748,72,13.9,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63321,0,0,0,6,0,0
63331,西脇,ニシワキ,NISHIWAKI,,,,34.998,134.997,72,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63331,0,0,0,6,0,0
63346,後川,シツカワ,SHITSUKAWA,,,,35.025,135.293,330,,,,,1,0,0,0,0,0,1990-01-01,9999-99-99,63346,0,0,0,0,0,0
63366,上郡,カミゴオリ,KAMIGORI,,,,34.858,134.373,20,10.0,,,,1,1,1,2,0,1,2022-12-12,9999-99-99,63366,0,0,0,0,0,0
63383,姫路,ヒメジ,HIMEJI,,,,34.838,134.670,38,16.2,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,63383,0,0,0,0,0,0
63411,三田,サンダ,SANDA,,,,34.895,135.212,150,21.6,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63411,0,0,0,6,0,0
63461,三木,ミキ,MIKI,,,,34.777,135.013,145,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63461,0,0,0,6,0,0
63477,西宮,ニシノミヤ,NISHINOMIYA,,,,34.750,135.335,38,,,,,1,0,0,0,0,0,2006-03-06,9999-99-99,63477,1,1,1,1,1,1
63491,家島,イエシマ,IESHIMA,,,,34.672,134.527,88,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63491,0,0,0,6,0,0
63496,明石,アカシ,AKASHI,,,,34.687,134.877,3,28.6,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63496,0,0,0,6,0,0
63517,神戸空港,コウベクウコウ,KOBE-KUKO,,,,34.632,135.223,5,10.0,,,,1,1,1,0,0,0,2020-08-27,9999-99-99,63517,0,0,0,0,0,0
63518,神戸,コウベ,KOBE,神戸,コウベ,KOBE,34.697,135.212,5,16.0,34.697,135.212,5,1,1,1,1,1,1,2021-03-02,9999-99-99,63518,0,0,0,0,0,0
63551,郡家,グンゲ,GUNGE,,,,34.467,134.848,5,9.2,,,,1,1,1,2,0,1,2021-11-26,9999-99-99,63551,0,0,0,0,0,0
63571,洲本,スモト,SUMOTO,,,,34.310,134.848,69,14.6,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,63571,0,0,0,0,0,0
63588,南淡,ナンダン,NANDAN,,,,34.218,134.720,5,9.6,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,63588,0,0,0,6,0,0
64036,奈良,ナラ,NARA,奈良,ナラ,NARA,34.673,135.837,102,20.1,34.673,135.837,102,1,1,1,1,1,1,2021-03-02,9999-99-99,64036,0,0,0,0,0,0
64041,針,ハリ,HARI,,,,34.605,135.952,468,9.9,,,,1,1,1,2,0,1,2021-11-15,9999-99-99,64041,0,0,0,0,0,0
64056,田原本,タワラモト,TAWARAMOTO,,,,34.555,135.785,50,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,64056,1,1,1,1,1,1
64076,曽爾,ソニ,SONI,,,,34.522,136.158,610,,,,,1,0,0,0,0,0,1997-05-29,9999-99-99,64076,0,0,0,0,0,0
64091,葛城,カツラギ,KATSURAGI,,,,34.488,135.703,141,,,,,1,0,0,0,0,0,2010-03-05,9999-99-99,64091,0,0,0,0,0,0
64101,大宇陀,オオウダ,OUDA,,,,34.488,135.932,349,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,64101,0,0,0,6,0,0
64127,五條,ゴジョウ,GOJO,,,,34.380,135.730,190,9.4,,,,1,1,1,2,0,1,2021-11-09,9999-99-99,64127,0,0,0,0,0,0
64136,吉野,ヨシノ,YOSHINO,,,,34.378,135.900,188,,,,,1,0,0,0,0,0,1991-01-16,9999-99-99,64136,1,1,1,1,1,1
64161,天川,テンカワ,TENKAWA,,,,34.270,135.883,840,,,,,1,0,0,0,0,0,2010-03-25,9999-99-99,64161,1,1,1,1,1,1
64206,上北山,カミキタヤマ,KAMIKITAYAMA,,,,34.137,136.005,334,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,64206,0,0,0,6,0,0
64227,風屋,カゼヤ,KAZEYA,,,,34.045,135.787,301,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,64227,0,0,0,6,0,0
64236,下北山,シモキタヤマ,SHIMOKITAYAMA,,,,34.003,135.967,249,,,,,1,0,0,0,0,0,2014-07-31,9999-99-99,64236,1,1,1,1,1,1
64262,葛川,クズカワ,KUZUKAWA,,,,33.953,135.857,396,,,,,1,0,0,0,0,0,2021-01-20,9999-99-99,64262,1,1,1,1,1,1
65021,葛城山,カツラギサン,KATSURAGISAN,,,,34.347,135.437,840,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,65021,1,1,1,1,1,1
65026,かつらぎ,カツラギ,KATSURAGI,,,,34.310,135.528,142,9.4,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,65026,0,0,0,6,0,0
65036,友ケ島,トモガシマ,TOMOGASHIMA,,,,34.280,134.998,44,9.4,,,,1,1,1,2,0,1,2022-11-08,9999-99-99,65036,0,0,0,0,0,0
65042,和歌山,ワカヤマ,WAKAYAMA,和歌山,ワカヤマ,WAKAYAMA,34.228,135.163,14,42.1,34.228,135.163,14,1,1,1,1,1,1,2021-03-02,9999-99-99,65042,0,0,0,0,0,0
65061,高野山,コウヤサン,KOYASAN,,,,34.222,135.590,801,13.0,,,,1,1,1,2,0,1,2022-11-09,9999-99-99,65061,0,0,0,0,0,0
65106,湯浅,ユアサ,YUASA,,,,34.035,135.182,8,,,,,1,0,0,0,0,0,1975-05-08,9999-99-99,65106,1,1,1,1,1,1
65121,清水,シミズ,SHIMIZU,,,,34.087,135.425,240,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,65121,0,0,0,6,0,0
65127,護摩壇山,ゴマダンザン,GOMADANZAN,,,,34.040,135.567,1130,,,,,1,0,0,0,0,0,2010-03-25,9999-99-99,65127,1,1,1,1,1,1
65162,龍神,リュウジン,RYUJIN,,,,33.945,135.557,410,6.4,,,,1,1,1,2,0,1,2021-12-08,9999-99-99,65162,0,0,0,0,0,0
65201,川辺,カワベ,KAWABE,,,,33.893,135.217,84,9.4,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,65201,0,0,0,6,0,0
65226,本宮,ホングウ,HONGU,,,,33.837,135.773,60,,,,,1,0,0,0,0,0,1975-08-18,9999-99-99,65226,1,1,1,1,1,1
65256,栗栖川,クリスガワ,KURISUGAWA,,,,33.792,135.513,160,9.9,,,,1,1,1,2,0,1,2021-12-09,9999-99-99,65256,0,0,0,0,0,0
65276,新宮,シングウ,SHINGU,,,,33.687,135.970,18,9.4,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,65276,0,0,0,6,0,0
65288,南紀白浜,ナンキシラハマ,NANKI-SHIRAHAMA,,,,33.662,135.363,89,9.7,,,,1,1,1,0,0,0,2017-03-08,9999-99-99,65288,0,0,0,0,0,0
65306,西川,ニシカワ,NISHIKAWA,,,,33.638,135.710,150,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,65306,0,0,0,6,0,0
65311,色川,イロカワ,IROKAWA,,,,33.675,135.848,275,,,,,1,0,0,0,0,0,1977-07-14,9999-99-99,65311,1,1,1,1,1,1
65321,日置川,ヒキガワ,HIKIGAWA,,,,33.605,135.480,17,,,,,1,0,0,0,0,0,1974-11-01,9999-99-99,65321,1,1,1,1,1,1
65356,潮岬,シオノミサキ,SHIONOMISAKI,,,,33.450,135.757,68,14.9,,,,1,1,1,1,0,1,2021-03-02,9999-99-99,65356,0,0,0,0,0,0
66046,上長田,カミナガタ,KAMINAGATA,上長田,カミナガタ,KAMINAGATA,35.297,133.725,430,6.4,35.297,133.725,430,1,1,1,2,1,1,2021-10-20,9999-99-99,66046,0,0,0,0,0,0
66056,恩原,オンバラ,OMBARA,,,,35.300,133.987,734,,,,,1,0,0,0,0,0,1981-06-02,9999-99-99,66056,1,1,1,1,1,1
66091,千屋,チヤ,CHIYA,千屋,チヤ,CHIYA,35.103,133.435,525,9.9,35.103,133.435,525,1,1,1,2,1,1,2021-10-21,9999-99-99,66091,0,0,0,0,0,0
66112,富,トミ,TOMI,,,,35.178,133.805,480,,,,,1,0,0,0,0,0,2005-12-10,9999-99-99,66112,1,1,1,1,1,1
66127,奈義,ナギ,NAGI,,,,35.112,134.170,212,6.5,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66127,0,0,0,6,0,0
66136,今岡,イマオカ,IMAOKA,今岡,イマオカ,IMAOKA,35.098,134.325,207,6.5,35.098,134.325,207,1,1,1,2,1,1,2022-10-27,9999-99-99,66136,0,0,0,0,0,0
66171,久世,クセ,KUSE,,,,35.068,133.753,144,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66171,0,0,0,6,0,0
66186,津山,ツヤマ,TSUYAMA,津山,ツヤマ,TSUYAMA,35.063,134.008,146,12.4,35.063,134.008,146,1,1,1,1,1,1,2021-03-02,9999-99-99,66186,0,0,0,0,0,0
66221,新見,ニイミ,NIIMI,,,,34.943,133.518,393,10.0,,,,1,1,1,2,0,0,2021-03-02,9999-99-99,66221,0,0,0,6,0,0
66226,下呰部,シモアザエ,SHIMOAZAE,,,,34.965,133.628,180,,,,,1,0,0,0,0,0,1975-04-24,9999-99-99,66226,1,1,1,1,1,1
